Expected constant (n/10): 11352.3

Rank	Word	Frequency	Rank*Frequency
3661	বটে	3	10983
3662	দুইখানি	3	10986
3663	তখনই	3	10989
3664	হালিসহর	3	10992
3665	সাল	3	10995
3666	বঞ্চিত	3	10998
3667	শীল	3	11001
3668	পারস্পরিক	3	11004
3669	নরবানর	3	11007
3670	নরবানরের	3	11010
3671	স্নায়ু	3	11013
3672	যেরূপ	3	11016
3673	মার্কিণ	3	11019
3674	ফেবারল্যুবা	3	11022
3675	যান্ত্রিক	3	11025
3676	পুনর্বাসনে	3	11028
3677	সংসদ	3	11031
3678	মেঘনাদ	3	11034
3679	একেবারেই	3	11037
3680	সম্বলিত	3	11040
3681	তরুণীর	3	11043
3682	লোকটি	3	11046
3683	কোথা	3	11049
3684	সারাদিন	3	11052
3685	টেলিফোনযোগে	3	11055
3686	প্রাপ্য	3	11058
3687	শ্রীবৃদ্ধি	3	11061
3688	আমানত	3	11064
3689	আন্তরিক	3	11067
3690	চোখের	3	11070
3691	আপ্রাণ	3	11073
3692	৪১	3	11076
3693	পদোন্নতিতে	3	11079
3694	খেলাটিতে	3	11082
3695	আরোগ্যলাভ	3	11085
3696	শ্রোতৃবৃন্দের	3	11088
3697	ক	3	11091
3698	অবসর	3	11094
3699	ছুটির	3	11097
3700	ওখানে	3	11100
3701	ভাড়া	3	11103
3702	বোর্ড	3	11106
3703	প্রসাদ	3	11109
3704	দৃশ্যদূষণ	3	11112
3705	বিশ্বের	3	11115
3706	হাইকমিশনার	3	11118
3707	সভাপতিরূপে	3	11121
3708	তজ্জন্যই	3	11124
3709	ঘটাতে	3	11127
3710	রক্ষিত	3	11130
3711	সর্বনিম্ন	3	11133
3712	চিকিৎসকের	3	11136
3713	হোক	3	11139
3714	চোট	3	11142
3715	লাগার	3	11145
3716	ভুলিয়া	3	11148
3717	খারাপ	3	11151
3718	খৃষ্টান	3	11154
3719	তিনিই	3	11157
3720	মূর্তির	3	11160
3721	পড়লাম	3	11163
3722	সর্বোচ্চ	3	11166
3723	এটা	3	11169
3724	কনষ্টেবলকে	3	11172
3725	চালকের	3	11175
3726	ব্যাধি	3	11178
3727	শ্রেয়	3	11181
3728	ছাত্রই	3	11184
3729	লাগাইয়া	3	11187
3730	ম্যাচ	3	11190
3731	মনোযোগ	3	11193
3732	মহমেডান	3	11196
3733	সভানেত্রী	3	11199
3734	আশীর্বাদ	3	11202
3735	কল	3	11205
3736	পলতা	3	11208
3737	সংবাদপত্রসেবী	3	11211
3738	দণ্ডবিধির	3	11214
3739	পাইবেন	3	11217
3740	আয়ত্তে	3	11220
3741	ছিলাম	3	11223
3742	নিমন্ত্রণ	3	11226
3743	জন্যে	3	11229
3744	উপমার	3	11232
3745	সংজ্ঞা	3	11235
3746	কুখ্যাত	3	11238
3747	৭টা	3	11241
3748	ইন্টারমিডিয়েট	3	11244
3749	আমিও	3	11247
3750	সক্রিয়	3	11250
3751	শীর্ষক	3	11253
3752	স্বার্থে	3	11256
3753	খাজনা	3	11259
3754	দিবে	3	11262
3755	জয়ন্তী	3	11265
3756	প্রতিটি	3	11268
3757	দৃঢ়তার	3	11271
3758	সাধিত	3	11274
3759	মূল্য	3	11277
3760	ষ্ট্যাণ্ডার্ড	3	11280
3761	ছুটি	3	11283
3762	ইলেকট্রিক	3	11286
3763	৪২০	3	11289
3764	স্ত্রীলোকটির	3	11292
3765	পদার্থ	3	11295
3766	ফাইন্যান্স	3	11298
3767	কল্যাণকর	3	11301
3768	এইদিনকার	3	11304
3769	রাইট	3	11307
3770	আউটে	3	11310
3771	খেলানো	3	11313
3772	ইনে	3	11316
3773	প্রথমার্ধে	3	11319
3774	বিবেচিত	3	11322
3775	টাঙ্গাইয়া	3	11325
3776	ছবির	3	11328
3777	ম্যাকফারলেন	3	11331
3778	দুইদিন	3	11334
3779	বাঁশীর	3	11337
3780	মিটার	3	11340
3781	সমাবেশে	3	11343
3782	সমাজকল্যাণ	3	11346
3783	নির্গত	3	11349
3784	সারদামণির	3	11352
3785	মা	3	11355
3786	করছি	3	11358
3787	হাইড্রোজেন	3	11361
3788	সভাটি	3	11364
3789	আণবিক	3	11367
3790	আবিষ্কার	3	11370
3791	৭টি	3	11373
3792	অমীমাংসীতভাবে	3	11376
3793	ফরোয়ার্ডে	3	11379
3794	উইকেটে	3	11382
3795	ইনিংস	3	11385
3796	গুণ্ডারা	3	11388
3797	শ্রীসুশীল	3	11391
3798	জিনিষ	3	11394
3799	ময়লা	3	11397
3800	আবর্জনা	3	11400
3801	ছয়টি	3	11403
3802	রেলপথের	3	11406
3803	দমকল	3	11409
3804	খোলের	3	11412
3805	প্রযুক্তি	2	7610
3806	সম্ভাবনাও	2	7612
3807	মাইনে	2	7614
3808	বাড়াতে	2	7616
3809	বঙ্গের	2	7618
3810	শিক্ষিকা	2	7620
3811	মাগ্গীভাতা	2	7622
3812	কোডে	2	7624
3813	প্রাক্কালে	2	7626
3814	ব্যাপারটি	2	7628
3815	পড়ায়	2	7630
3816	বিপদের	2	7632
3817	রাখার	2	7634
3818	বেঁচে	2	7636
3819	চ্যাপলিন	2	7638
3820	দানধ্যান	2	7640
3821	প্রমোদ	2	7642
3822	এলুমিনিয়াম	2	7644
3823	যাই	2	7646
3824	উদ্ভাবনের	2	7648
3825	কুটীরকে	2	7650
3826	অযোগ্য	2	7652
3827	শুনিয়াছি	2	7654
3828	বিন্দুমাত্র	2	7656
3829	অত্যুক্তি	2	7658
3830	কাটাইয়া	2	7660
3831	প্রতিম	2	7662
3832	খামখেয়ালি	2	7664
3833	বিবাহিত	2	7666
3834	শ্রীসত্যপ্রিয়	2	7668
3835	পাঠ্যবস্তু	2	7670
3836	প্রবর্তিত	2	7672
3837	বিচ্ছিন্ন	2	7674
3838	অসুবিধায়	2	7676
3839	মৌলিক	2	7678
3840	পার্থক্য	2	7680
3841	ঘটিবে	2	7682
3842	বালিকাদের	2	7684
3843	ভূগোল	2	7686
3844	পরোপকারে	2	7688
3845	করেও	2	7690
3846	চাটুকার	2	7692
3847	মনোকষ্ট	2	7694
3848	উপস্থিতিতে	2	7696
3849	উপকণ্ঠে	2	7698
3850	সহায়সম্বলহীনা	2	7700
3851	৯ই	2	7702
3852	সঙ্কল্প	2	7704
3853	শিক্ষাপ্রাপ্ত	2	7706
3854	যুগ্ম	2	7708
3855	পরিকল্পনাটি	2	7710
3856	তাহাদেরও	2	7712
3857	নিজে	2	7714
3858	দেখেছি	2	7716
3859	বাড়ির	2	7718
3860	লিখন	2	7720
3861	বিষক্রিয়া	2	7722
3862	অধ্যবসায়	2	7724
3863	চিকিৎসাব্যয়	2	7726
3864	দুর্ভিক্ষ	2	7728
3865	টেষ্ট	2	7730
3866	রিলিফের	2	7732
3867	বিতর্ককালে	2	7734
3868	গবর্ণমেণ্টকে	2	7736
3869	বণ্টনে	2	7738
3870	দলীয়	2	7740
3871	প্রত্যভিযোগ	2	7742
3872	উদ্দেশ্যের	2	7744
3873	প্রশ্রয়	2	7746
3874	দলকেই	2	7748
3875	উচ্ছেদের	2	7750
3876	ক্ষণস্থায়ী	2	7752
3877	প্রাপ্তি	2	7754
3878	নামী	2	7756
3879	সংস্থায়	2	7758
3880	চুক্তিবদ্ধ	2	7760
3881	বঞ্চনায়	2	7762
3882	অনুরোধক্রমে	2	7764
3883	এতৎ	2	7766
3884	ডিরেক্টর	2	7768
3885	স্বার্থের	2	7770
3886	প্রসারের	2	7772
3887	জীবনযাত্রার	2	7774
3888	সরবরাহের	2	7776
3889	সম্বন্ধেও	2	7778
3890	গণনা	2	7780
3891	তারপর	2	7782
3892	নির্ণয়	2	7784
3893	লাগিবে	2	7786
3894	লাভলোকসান	2	7788
3895	বিশ্বনাথ	2	7790
3896	বাসস্থান	2	7792
3897	কবিসম্মেলনের	2	7794
3898	আধুনিকপন্থী	2	7796
3899	কবিরা	2	7798
3900	দরিদ্র	2	7800
3901	নিম্নবিত্ত	2	7802
3902	সঙ্কটে	2	7804
3903	ডেকে	2	7806
3904	আনবেন	2	7808
3905	কলহের	2	7810
3906	মুষ্টিমেয়	2	7812
3907	ব্যয়ভার	2	7814
3908	সহানুভূতির	2	7816
3909	প্রার্থী	2	7818
3910	ইদানীং	2	7820
3911	সিভিল	2	7822
3912	যোগ্যতার	2	7824
3913	ছাত্রেরা	2	7826
3914	গ্র্যাজুয়েট	2	7828
3915	বিধিনিষেধ	2	7830
3916	চূড়ান্তভাবে	2	7832
3917	কৃতকার্য	2	7834
3918	সবার	2	7836
3919	পুনর্বিন্যাস	2	7838
3920	জয়শ্রী	2	7840
3921	অবিচারের	2	7842
3922	সাফল্যও	2	7844
3923	কোষাধ্যক্ষ	2	7846
3924	হেমন্ত	2	7848
3925	গঠনে	2	7850
3926	ফাইল	2	7852
3927	প্রবেশাধিকার	2	7854
3928	সুষ্ঠু	2	7856
3929	সুষ্ঠুভাবে	2	7858
3930	সর্বোপরি	2	7860
3931	তবেই	2	7862
3932	অসুখ	2	7864
3933	সচ্ছলতার	2	7866
3934	দ্রব্যাদির	2	7868
3935	সুপরামর্শ	2	7870
3936	দৌরাত্ম্য	2	7872
3937	তল্লাসী	2	7874
3938	প্রদর্শনের	2	7876
3939	আতঙ্কের	2	7878
3940	৪০টি	2	7880
3941	ইহাদের	2	7882
3942	বরিশাল	2	7884
3943	খুলনা	2	7886
3944	গড়ে	2	7888
3945	শিয়ালদহে	2	7890
3946	আসিত	2	7892
3947	৩২টি	2	7894
3948	১৮ই	2	7896
3949	মাইগ্রেশন	2	7898
3950	পতনের	2	7900
3951	আস্থার	2	7902
3952	দেশত্যাগ	2	7904
3953	ইতস্ততঃ	2	7906
3954	৩০শে	2	7908
3955	বর্ধিষ্ণু	2	7910
3956	গ্রামে	2	7912
3957	দখল	2	7914
3958	মিলিটারীদের	2	7916
3959	যুক্তফ্রণ্টের	2	7918
3960	বলিতেছে	2	7920
3961	সংশোধিত	2	7922
3962	দোকানের	2	7924
3963	অনুপ	2	7926
3964	অসহ্য	2	7928
3965	উত্তপ্ত	2	7930
3966	গায়ে	2	7932
3967	৯৭	2	7934
3968	১০৮১	2	7936
3969	পুড়িয়া	2	7938
3970	জানালা	2	7940
3971	খুলিলে	2	7942
3972	পাখার	2	7944
3973	নরম	2	7946
3974	ভিজা	2	7948
3975	থাকুক	2	7950
3976	রটিয়াছে	2	7952
3977	বছরের	2	7954
3978	ডিগ্রীর	2	7956
3979	সীমারেখা	2	7958
3980	স্পর্শ	2	7960
3981	গরমই	2	7962
3982	আজিকার	2	7964
3983	এড়াইবার	2	7966
3984	সংস্কারে	2	7968
3985	পায়ের	2	7970
3986	মাথার	2	7972
3987	বিশ্রামের	2	7974
3988	ট্যাক্সি	2	7976
3989	নির্মেঘ	2	7978
3990	সঙ্কীর্ণ	2	7980
3991	যতটুকু	2	7982
3992	ময়দানের	2	7984
3993	ধারে	2	7986
3994	বাতাসে	2	7988
3995	দেহকে	2	7990
3996	আবদ্ধ	2	7992
3997	ভাড়াটের	2	7994
3998	দোতলার	2	7996
3999	নাক	2	7998
4000	সিফ্টে	2	8000
4001	পেটে	2	8002
4002	কয়লা	2	8004
4003	সহিয়া	2	8006
4004	নারীনিগ্রহ	2	8008
4005	অর্থপ্রাপ্তির	2	8010
4006	সুপ্ত	2	8012
4007	হাঙ্গামার	2	8014
4008	পেপারের	2	8016
4009	সিলেবাস	2	8018
4010	মহলের	2	8020
4011	কমানো	2	8022
4012	সুমন্ত্র	2	8024
4013	রাজারহাটের	2	8026
4014	মাঝেমাঝে	2	8028
4015	ভাঙলে	2	8030
4016	উল্টোডাঙায়	2	8032
4017	হাডকোর	2	8034
4018	পাইপলাইনে	2	8036
4019	মেরামত	2	8038
4020	রাত্রির	2	8040
4021	ব্যবসায়ীর	2	8042
4022	৫০০্	2	8044
4023	গৃহস্বামী	2	8046
4024	গৃহস্বামীর	2	8048
4025	দুর্বৃত্তদের	2	8050
4026	পশ্চাদ্ধাবন	2	8052
4027	ক্রুদ্ধ	2	8054
4028	ব্যক্তিও	2	8056
4029	লাঠি	2	8058
4030	১০১২	2	8060
4031	উঠেন	2	8062
4032	কয়েকবার	2	8064
4033	সংজ্ঞাহীন	2	8066
4034	গুলীর	2	8068
4035	মাখনলাল	2	8070
4036	আহতদের	2	8072
4037	ওয়েলিংটন	2	8074
4038	মহতী	2	8076
4039	সোনার	2	8078
4040	বেড়েছে	2	8080
4041	জয়ন্ত	2	8082
4042	মাথাভারী	2	8084
4043	অকর্মণ্যতা	2	8086
4044	মন্ত্রীদের	2	8088
4045	অভিযোগগুলি	2	8090
4046	সংযমের	2	8092
4047	সাধ্যমতো	2	8094
4048	ঠিকই	2	8096
4049	প্রযুক্তিবিদেরা	2	8098
4050	প্রভাবিত	2	8100
4051	আলো	2	8102
4052	আবেগময়	2	8104
4053	ব্রহ্ম	2	8106
4054	প্রাণ	2	8108
4055	প্রাতঃকাল	2	8110
4056	অকুণ্ঠ	2	8112
4057	সুবৃহৎ	2	8114
4058	অসহযোগিতা	2	8116
4059	উঠতে	2	8118
4060	অভাবের	2	8120
4061	যাহাদের	2	8122
4062	কোনই	2	8124
4063	ভূতপূর্ব	2	8126
4064	বরেন্দ্রকৃষ্ণ	2	8128
4065	দাঁ	2	8130
4066	মাদ্রাজ	2	8132
4067	বোম্বাই	2	8134
4068	নিউ	2	8136
4069	ছোটরা	2	8138
4070	সেন্ট	2	8140
4071	বিজনেস	2	8142
4072	এভিনিউস্থিত	2	8144
4073	বালিকা	2	8146
4074	কলোনীর	2	8148
4075	আলোচিত	2	8150
4076	আসিতেছেন	2	8152
4077	কোনপ্রকার	2	8154
4078	ব্যতিরেকেই	2	8156
4079	অনেকটা	2	8158
4080	করিত	2	8160
4081	দুঃখের	2	8162
4082	অধ্যায়ের	2	8164
4083	আইনগত	2	8166
4084	দাবীও	2	8168
4085	অপব্যয়	2	8170
4086	বই	2	8172
4087	নোবেল	2	8174
4088	নিষ্পত্তির	2	8176
4089	উৎপাদক	2	8178
4090	সীমানার	2	8180
4091	ভৌগোলিক	2	8182
4092	বিভিন্নপ্রকার	2	8184
4093	করধার্যের	2	8186
4094	ভাবেই	2	8188
4095	মতামত	2	8190
4096	ঘাড়ে	2	8192
4097	বিবাহসূত্রে	2	8194
4098	প্রিয়জন	2	8196
4099	ঘুষের	2	8198
4100	বিচারক	2	8200
4101	কোর্টের	2	8202
4102	আলীপুরের	2	8204
4103	অবৈতনিক	2	8206
4104	দুইশত	2	8208
4105	কারাদণ্ডে	2	8210
4106	দণ্ডিত	2	8212
4107	অভিযোগের	2	8214
4108	আগরওয়ালের	2	8216
4109	আসামীকে	2	8218
4110	মামলায়	2	8220
4111	আসামীর	2	8222
4112	কীর্তন	2	8224
4113	গুণী	2	8226
4114	শাস্ত্রী	2	8228
4115	বিভ্রান্ত	2	8230
4116	বিশ্বদীপ	2	8232
4117	বুধবারের	2	8234
4118	অসহযোগিতার	2	8236
4119	পেয়ে	2	8238
4120	ময়দানস্থ	2	8240
4121	তাঁবুতে	2	8242
4122	নানাপ্রকার	2	8244
4123	লেখায়	2	8246
4124	ফি	2	8248
